IdCliente,CodGeografia,Nombre,Nombres2,Apellido,Nacimiento,EstadoCivil,Género,Ingresos,Hijos,Educación,Ocupación
16076,648,Catherine,A,Rogers,1971-06-16,M,F,60000,1,ESO,Profesional
18585,298,Katherine,,Blue,1969-08-27,M,F,70000,5,ESO,Profesional
14089,316,Kaitlyn,L,Gray,1978-10-09,S,F,40000,0,Máster,Obrero Calificado
19743,609,Holly,,Rana,1941-08-10,S,F,60000,3,ESO,Directivo
22952,34,Luke,J,Baker,1963-05-09,M,M,70000,0,Bachiller,Profesional
24004,11,César,C,Raman,1976-05-02,M,M,10000,0,Máster,Militar
14471,358,Gabriel,R,Gonzalez,1961-07-17,S,M,130000,1,Bachiller,Directivo
28847,311,Carly,G,Xu,1968-05-23,S,F,70000,2,Bachiller,Obrero Calificado
23464,358,Devin,J,Turner,1965-07-02,M,M,130000,1,ESO,Directivo
18756,71,Isabella,,Thompson,1976-05-03,S,F,40000,0,Máster,Obrero Calificado
25946,19,Britta,,Simon,1953-03-23,M,F,40000,2,EFP,Obrero Calificado
20294,385,Julia,B,Davis,1974-08-14,S,F,30000,0,EFP,Obrero Calificado
19257,170,Dana,,Jiménez,1954-01-16,M,F,10000,2,EFP,Militar
23665,10,Crystal,A,Yang,1970-11-09,S,F,120000,0,Universitario,Profesional
14470,339,Jeremy,S,Robinson,1961-02-04,M,M,130000,1,Bachiller,Directivo
24990,368,Timothy,R,Collins,1952-11-19,M,M,70000,2,Máster,Profesional
19833,539,Michelle,N,Kelly,1942-02-22,M,F,50000,4,Bachiller,Directivo
27285,60,Zachary,J,Jones,1970-09-19,S,M,60000,1,ESO,Profesional
11730,634,Emma,,Torres,1960-10-02,M,F,60000,1,EFP,Obrero Calificado
23976,246,Rachael,J,Arun,1958-03-21,S,F,20000,1,Bachiller,Militar
23513,68,Erin,D,Kelly,1951-11-07,M,F,40000,3,EFP,Profesional
20358,644,Brian,,Murphy,1935-09-14,M,M,50000,2,ESO,Directivo
18088,336,Seth,A,Stewart,1948-01-23,M,M,60000,2,Bachiller,Directivo
17760,237,Diana,,Romero,1970-01-16,S,F,20000,0,EFP,Militar
17209,120,Jacqueline,L,James,1953-08-20,M,F,90000,4,EFP,Profesional
22402,26,Clarence,,Xie,1980-09-10,M,M,10000,0,EFP,Militar
15120,34,Erika,,Suarez,1976-02-17,M,F,70000,0,Bachiller,Profesional
22732,66,Sean,,Turner,1943-08-15,M,M,80000,5,Bachiller,Directivo
14294,316,Steven,L,Gray,1957-11-22,M,M,60000,2,Máster,Profesional
15202,322,Blake,C,Bryant,1957-10-26,M,M,90000,2,EFP,Profesional
17997,190,April,J,Sharma,1964-02-28,S,F,20000,3,Máster,Militar
16608,20,Ricky,C,Martin,1975-12-13,S,M,70000,0,Bachiller,Profesional
16703,31,Denise,,Sanchez,1962-05-05,M,F,60000,1,EFP,Obrero Calificado
16020,51,Thomas,O,Diaz,1978-08-26,M,M,40000,0,Máster,Obrero Calificado
11989,24,Kara,,Anand,1962-03-28,S,F,70000,1,EFP,Obrero Calificado
21166,38,Tamara,E,Yuan,1969-03-15,S,F,90000,1,ESO,Directivo
11982,359,Alexandra,,Foster,1957-04-04,S,F,60000,2,Máster,Profesional
22920,23,Calvin,,Andersen,1965-02-25,M,M,60000,3,Bachiller,Profesional
14500,374,Jasmine,C,Ward,1937-11-18,S,F,130000,2,Bachiller,Directivo
17861,49,Melanie,L,Blue,1960-08-27,S,F,40000,4,Máster,Obrero Calificado
29267,63,Jordan,A,Perez,1960-10-19,M,F,80000,5,EFP,Profesional
22561,185,Katie,,Nara,1957-02-28,S,F,10000,1,EFP,Militar
18666,626,Jordyn,K,Henderson,1957-11-12,S,F,30000,2,Máster,Obrero Calificado
17735,27,Connor,,Yang,1977-05-24,S,M,10000,1,Máster,Militar
22623,176,Jamie,M,Suarez,1952-03-01,S,M,10000,3,EFP,Militar
15847,70,Edward,J,White,1968-05-13,M,M,90000,4,Bachiller,Directivo
16710,9,Carla,,Arthur,1960-09-15,M,F,70000,5,EFP,Obrero Calificado
20313,536,Oscar,G,Bennett,1978-11-11,S,M,40000,0,EFP,Obrero Calificado
27657,432,Frederick,,Chandra,1936-10-16,M,M,50000,2,ESO,Directivo
23507,361,Rachel,,Henderson,1954-02-01,M,F,70000,3,Máster,Profesional
21059,190,Misty,,Chande,1967-02-04,M,F,20000,1,EFP,Militar
27451,51,Thomas,C,Washington,1967-11-21,S,M,100000,2,Bachiller,Directivo
21480,49,Alfredo,P,Martin,1949-03-09,M,M,40000,2,Máster,Profesional
17483,60,Logan,J,Gonzalez,1977-07-25,S,M,40000,0,Universitario,Funcionario
17206,224,Spencer,,Gonzales,1954-01-12,M,M,90000,3,Máster,Profesional
26919,29,Ramon,,He,1976-06-26,S,M,10000,0,Máster,Militar
20712,253,Colin,,Huang,1974-07-21,M,M,40000,1,Bachiller,Obrero Calificado
27143,221,Alvin,C,Deng,1968-08-01,S,M,40000,0,ESO,Funcionario
21549,126,Jerome,J,Ruiz,1947-03-23,S,M,100000,3,Máster,Directivo
14198,132,Daisy,M,Romero,1949-11-12,M,F,110000,4,Máster,Directivo
19992,345,Stephanie,M,Hill,1971-06-03,M,F,70000,3,ESO,Profesional
12600,115,Larry,S,Romero,1958-04-03,M,M,30000,1,ESO,Funcionario
20241,9,Cesar,J,Mehta,1961-08-03,M,M,60000,1,EFP,Obrero Calificado
18058,299,Riley,S,Patterson,1928-03-04,S,F,20000,3,Máster,Obrero Calificado
21008,176,Melody,K,Carlson,1960-07-21,S,F,20000,1,EFP,Militar
26664,8,Amy,W,Zhu,1967-11-21,M,F,70000,5,Bachiller,Profesional
28486,39,Rebekah,,Chandra,1978-10-08,M,F,20000,0,Bachiller,Funcionario
24815,307,Victoria,,Clark,1966-06-14,S,F,70000,4,ESO,Profesional
27394,543,Kyle,,Alexander,1942-09-22,S,M,50000,4,Bachiller,Directivo
29298,7,Diana,J,Moreno,1960-07-01,S,F,60000,1,EFP,Obrero Calificado
17320,3,Alan,,Zhu,1964-09-24,S,M,70000,0,Bachiller,Profesional
11095,13,Chad,,Kumar,1962-09-01,S,M,70000,1,EFP,Obrero Calificado
11890,299,Whitney,,Lopez,1958-11-15,M,F,70000,5,ESO,Profesional
15873,326,Hailey,W,Richardson,1972-10-19,M,F,70000,1,ESO,Profesional
25513,190,Grace,R,Walker,1976-09-08,S,F,20000,0,Máster,Militar
21189,21,Desiree,D,Rubio,1963-11-23,M,F,60000,3,Bachiller,Profesional
26674,307,Ashley,,Jackson,1953-09-15,M,F,60000,3,Universitario,Obrero Calificado
28487,15,Gerald,A,Gill,1978-10-03,S,M,20000,0,Bachiller,Funcionario
23533,13,Rafael,,Nath,1959-11-15,S,M,90000,1,Bachiller,Profesional
20158,35,Rodney,A,Blanco,1979-03-01,S,M,10000,1,Máster,Militar
11299,301,Orlando,E,Vazquez,1936-04-01,M,M,70000,4,ESO,Directivo
28028,627,Elijah,H,Allen,1947-12-13,S,M,40000,2,Máster,Profesional
24607,26,Kristine,J,Ruiz,1971-01-14,S,F,80000,0,Bachiller,Profesional
22486,154,Jimmy,E,Ruiz,1965-04-09,S,M,20000,2,Máster,Militar
12993,31,Xavier,K,Henderson,1968-12-26,M,M,60000,2,Bachiller,Profesional
22199,34,David,J,Lee,1956-06-08,S,M,80000,2,Máster,Obrero Calificado
24295,352,Natalie,,Barnes,1973-03-26,S,F,60000,0,EFP,Obrero Calificado
13785,254,Clayton,,She,1966-02-25,S,M,30000,1,Bachiller,Funcionario
13240,307,Blake,K,Foster,1949-11-09,M,M,60000,2,Bachiller,Directivo
15366,336,Alyssa,C,Coleman,1965-12-22,M,F,130000,1,ESO,Directivo
16784,50,Chloe,,Long,1946-02-10,M,F,60000,5,Bachiller,Directivo
25992,69,Stephanie,,Flores,1962-05-12,M,F,70000,1,EFP,Obrero Calificado
19128,334,Madison,C,Jackson,1970-03-13,M,F,70000,4,ESO,Profesional
16085,50,Trevor,K,Gonzales,1970-01-10,M,M,60000,1,ESO,Profesional
21084,217,Clarence,W,Deng,1933-05-25,M,M,10000,4,Máster,Militar
20237,25,Hunter,E,Yang,1963-02-19,M,M,70000,0,Bachiller,Profesional
13942,315,Seth,V,Long,1960-04-08,M,M,60000,1,EFP,Obrero Calificado
11946,18,Brandy,,Saunders,1951-01-03,S,F,30000,3,Máster,Obrero Calificado
12134,269,Hector,L,Alonso,1955-09-23,M,M,170000,3,Máster,Profesional
24843,175,Bryant,,Subram,1955-04-25,M,M,130000,3,EFP,Profesional
17787,194,Alejandro,C,Zhao,1967-10-17,S,M,20000,1,EFP,Militar
16468,198,Orlando,A,Dominguez,1975-11-18,S,M,30000,0,EFP,Funcionario
21541,265,Daisy,,Gutierrez,1950-03-26,M,F,160000,2,EFP,Directivo
26667,36,Jillian,,Patel,1969-11-19,S,F,120000,1,ESO,Directivo
18515,545,Gabrielle,,Patterson,1956-07-08,M,F,70000,3,EFP,Profesional
29477,253,Neil,N,Ruiz,1959-07-06,M,M,20000,2,EFP,Militar
12830,223,Russell,,Raje,1964-12-24,S,M,20000,3,Máster,Militar
21656,69,Hannah,J,Hayes,1963-06-24,M,F,70000,4,Bachiller,Profesional
14202,174,Clayton,,Zeng,1948-07-19,S,M,90000,4,Universitario,Obrero Calificado
20317,4,Alex,K,Green,1946-05-22,M,M,20000,4,Máster,Obrero Calificado
15905,52,Taylor,,Taylor,1951-04-18,S,F,70000,2,Máster,Profesional
28500,153,Jermaine,A,Gonzalez,1959-11-16,S,M,20000,2,EFP,Militar
14691,186,Derrick,,Torres,1979-11-13,M,M,30000,0,EFP,Funcionario
17416,299,Raymond,H,Suri,1963-05-18,M,M,100000,0,EFP,Profesional
24953,637,Aaron,R,Green,1944-10-07,M,M,30000,5,Universitario,Funcionario
16889,374,Daniel,R,Rodriguez,1954-09-06,S,M,60000,3,Universitario,Obrero Calificado
13840,191,Tommy,,Pal,1974-04-03,M,M,10000,0,Universitario,Militar
15294,635,Michael,,Robinson,1971-08-09,M,M,60000,1,ESO,Obrero Calificado
11722,609,Julian,S,Hughes,1960-07-02,M,M,60000,1,EFP,Obrero Calificado
13148,71,Tyler,E,Anderson,1980-04-01,M,M,30000,0,Máster,Obrero Calificado
11610,269,Blake,,Collins,1975-04-23,S,M,30000,0,EFP,Funcionario
19555,34,Alejandro,R,Liu,1969-01-21,M,M,90000,1,ESO,Directivo
15625,142,Clinton,,Alvarez,1972-10-17,M,M,40000,1,EFP,Funcionario
14304,35,Jacquelyn,,Jimenez,1962-02-15,M,F,60000,1,Bachiller,Profesional
23945,278,Nicolas,,Black,1978-08-23,M,M,30000,5,EFP,Funcionario
23822,547,Sierra,M,Campbell,1973-09-02,M,F,40000,1,ESO,Obrero Calificado
26492,310,Ryan,M,Rodriguez,1947-02-25,M,M,70000,2,Bachiller,Directivo
24453,10,Cassie,J,Yuan,1964-03-25,S,F,60000,4,Bachiller,Profesional
27478,307,Sheila,,Alvarez,1977-06-12,M,F,60000,0,EFP,Obrero Calificado
21017,197,Leslie,E,Romero,1960-04-08,M,F,30000,3,ESO,Funcionario
28622,326,Julia,V,Cooper,1958-09-13,M,F,40000,1,EFP,Funcionario
16611,13,Dylan,E,Rodriguez,1975-01-16,S,M,80000,0,Bachiller,Profesional
20962,198,Sharon,,Xie,1961-05-20,M,F,20000,1,ESO,Funcionario
25936,30,Deanna,H,Schmidt,1949-10-27,S,F,20000,2,Universitario,Funcionario
14170,210,Rebekah,J,Moreno,1968-11-02,S,F,10000,3,Máster,Militar
20641,337,Isabella,P,Robinson,1956-02-23,S,F,90000,2,EFP,Profesional
28387,269,Roberto,,Alvarez,1964-03-09,M,M,10000,5,Universitario,Militar
18191,12,Julie,R,Sharma,1975-08-13,M,F,80000,0,Bachiller,Profesional
14334,644,Patrick,M,Murphy,1980-07-25,M,M,40000,0,Máster,Obrero Calificado
14685,24,Lawrence,,Ortega,1963-09-17,S,M,60000,3,Bachiller,Profesional
14335,644,Allison,L,Cox,1978-09-13,M,F,40000,0,Máster,Obrero Calificado
27349,39,Sheila,B,Diaz,1974-08-15,M,F,90000,0,Bachiller,Profesional
16495,40,Monique,,Ramos,1954-08-08,S,F,80000,2,EFP,Obrero Calificado
19226,299,Neil,M,Carlson,1958-10-22,M,M,40000,2,EFP,Funcionario
16841,71,James,E,Turner,1964-11-16,M,M,80000,4,EFP,Profesional
20336,311,Ian,,Young,1962-12-10,M,M,110000,1,Bachiller,Directivo
26163,12,Autumn,O,Cai,1960-05-18,M,F,70000,5,EFP,Obrero Calificado
15667,151,Hector,,Ramos,1970-09-17,M,M,30000,0,Bachiller,Funcionario
27181,218,Rafael,M,Deng,1970-05-19,S,M,40000,2,EFP,Funcionario
29005,70,Cameron,L,Gonzales,1949-09-16,S,M,60000,2,EFP,Profesional
22437,275,Trisha,,Zheng,1970-01-27,S,F,40000,0,ESO,Funcionario
16918,642,Alexandria,L,Cox,1979-08-11,S,F,40000,0,Máster,Obrero Calificado
15645,10,Javier,,Gill,1979-03-12,M,M,20000,0,Bachiller,Funcionario
28447,221,Dalton,S,Walker,1973-05-06,S,M,10000,0,Universitario,Militar
21779,311,Maurice,J,Black,1947-10-05,S,M,70000,2,EFP,Profesional
11094,33,Cedric,W,Ma,1962-04-01,S,M,70000,1,EFP,Obrero Calificado
19019,352,Jackson,,Gonzales,1951-09-09,M,M,70000,4,EFP,Profesional
17011,372,Sara,K,Hill,1968-04-20,M,F,60000,2,ESO,Profesional
21762,616,Andrea,D,Hernandez,1944-08-25,M,F,70000,4,Bachiller,Directivo
21335,612,Ana,L,Coleman,1953-09-04,M,F,70000,3,ESO,Directivo
17292,19,Kellie,,Gill,1966-06-01,S,F,80000,5,ESO,Directivo
14531,271,Abigail,,Garcia,1962-01-21,M,F,20000,1,ESO,Funcionario
15105,163,Tina,F,Rana,1954-10-09,M,F,100000,3,Máster,Profesional
15480,301,Denise,K,Lopez,1971-07-23,M,F,70000,2,ESO,Profesional
28334,611,Marco,C,Tanara,1980-11-17,S,F,30000,0,Máster,Obrero Calificado
21055,120,Kristi,,Carlson,1968-07-06,M,F,40000,0,ESO,Funcionario
11863,638,Jessica,,Wood,1961-10-11,M,F,60000,1,EFP,Obrero Calificado
12109,641,Morgan,W,Foster,1950-03-20,S,F,60000,2,EFP,Profesional
13309,316,Angela,,Sanders,1936-05-21,M,F,90000,4,Bachiller,Directivo
11191,310,Kristi,E,Perez,1945-12-18,S,F,70000,5,Bachiller,Directivo
17663,302,Elizabeth,L,Hayes,1955-02-17,M,F,30000,1,Máster,Funcionario
24474,18,Rosa,M,Guo,1963-03-26,S,F,70000,0,Bachiller,Profesional
24486,307,Rafael,,Zeng,1975-08-22,M,M,40000,0,Máster,Obrero Calificado
16492,19,Theodore,M,Sanz,1952-03-24,M,M,40000,2,EFP,Funcionario
12376,254,Holly,E,Perez,1980-04-01,S,F,20000,0,Universitario,Militar
22513,215,Kenneth,L,Anand,1963-04-15,S,M,30000,2,EFP,Funcionario
22280,314,Luis,A,Scott,1965-07-18,M,M,50000,3,Bachiller,Obrero Calificado
11979,69,Christopher,,Johnson,1957-05-08,M,M,80000,2,Universitario,Obrero Calificado
28079,63,Haley,B,Phillips,1968-03-06,M,F,90000,4,EFP,Obrero Calificado
27792,133,Jacquelyn,A,Alonso,1963-08-21,S,F,20000,3,Máster,Militar
19469,196,Valerie,J,Cai,1963-02-14,S,F,10000,3,Universitario,Militar
23031,638,Brooke,M,Morgan,1961-11-02,S,F,90000,4,Máster,Profesional
23360,355,Marcus,E,Moore,1966-07-02,S,M,130000,1,ESO,Directivo
13181,329,Brian,T,Morgan,1942-12-23,M,M,90000,5,Bachiller,Directivo
14059,35,Rodney,C,Ramos,1965-12-22,M,M,80000,5,Bachiller,Profesional
27623,336,Christian,L,Jackson,1956-12-03,S,M,80000,3,EFP,Profesional
24222,543,Sierra,L,Green,1979-08-23,S,F,40000,0,Máster,Obrero Calificado
28103,15,Pedro,B,Martin,1948-11-20,S,M,20000,2,Universitario,Funcionario
25337,545,Megan,R,Washington,1954-10-17,S,F,20000,3,Universitario,Funcionario
19707,369,Cole,C,Cooper,1954-07-23,M,M,80000,2,Universitario,Obrero Calificado
26991,170,Rodney,A,Ortega,1972-05-09,M,M,30000,0,Máster,Militar
24322,62,Alexandra,,Evans,1964-02-22,M,F,60000,4,Bachiller,Obrero Calificado
17795,238,Jaime,A,Diaz,1966-08-01,M,F,30000,1,Bachiller,Obrero Calificado
23529,40,Kendra,S,Munoz,1961-08-04,S,F,60000,1,EFP,Obrero Calificado
25007,299,Alyssa,R,Sanders,1978-09-02,S,F,30000,0,EFP,Obrero Calificado
11864,642,Elizabeth,W,Thompson,1961-09-06,M,F,60000,1,EFP,Obrero Calificado
26424,33,Kayla,,White,1976-05-03,S,F,60000,0,Bachiller,Profesional
17893,162,Omar,G,Rai,1955-09-25,M,M,20000,1,Bachiller,Funcionario
19852,626,Eric,,Carter,1945-10-23,S,M,70000,5,Bachiller,Directivo
19755,641,Lauren,M,Foster,1977-06-24,M,F,40000,0,EFP,Obrero Calificado
16441,127,Jason,,Young,1979-03-12,M,M,20000,5,Máster,Militar
20713,270,Kathleen,,Gill,1972-09-16,S,F,10000,0,Universitario,Militar
21372,26,Wayne,A,Raje,1949-03-18,S,M,20000,2,Universitario,Funcionario
27296,316,Rodrigo,D,Ready,1966-04-22,S,M,70000,4,ESO,Profesional
14247,641,Hunter,L,Allen,1942-02-27,M,M,90000,5,Bachiller,Directivo
17339,536,Ian,S,Hayes,1976-11-09,S,M,40000,0,Máster,Obrero Calificado
22137,345,Elizabeth,L,Griffin,1940-03-20,M,F,60000,3,ESO,Directivo
14308,5,Marie,A,Ramos,1966-08-27,S,F,100000,0,Bachiller,Profesional
15864,68,Lauren,,Bailey,1973-10-20,S,F,50000,0,ESO,Obrero Calificado
18908,24,Krystal,,Sun,1954-08-17,S,F,80000,2,EFP,Obrero Calificado
27571,310,Shannon,,Gao,1959-04-21,M,F,80000,4,ESO,Profesional
24376,20,Tommy,,Black,1968-07-13,M,M,70000,5,Bachiller,Profesional
25608,263,Sandra,,Zeng,1952-08-03,S,F,20000,2,EFP,Militar
29350,383,Julia,,Thompson,1965-11-09,S,F,50000,3,Bachiller,Obrero Calificado
16936,217,Alice,J.,Serventi,1936-08-03,M,F,10000,1,ESO,Funcionario
24306,16,Molly,W,Chandra,1959-04-08,M,F,100000,1,Bachiller,Directivo
16491,51,Christian,J,Garcia,1979-04-19,S,M,70000,0,EFP,Obrero Calificado
13013,26,Vincent,,Ye,1964-11-08,M,M,60000,4,Bachiller,Profesional
25624,635,Mary,,Scott,1968-10-10,M,F,100000,3,Bachiller,Directivo
21275,347,Abigail,,Cox,1979-11-26,M,F,60000,0,EFP,Obrero Calificado
28844,298,Emma,J,Rivera,1968-04-24,S,F,70000,2,Bachiller,Obrero Calificado
11319,348,Jade,E,Bailey,1937-04-27,M,F,70000,4,ESO,Directivo
15706,210,Tina,L,Arthur,1949-11-25,M,F,90000,4,Máster,Directivo
18676,626,Jesse,E,Young,1959-03-07,M,M,60000,4,ESO,Obrero Calificado
25660,221,Warren,S,Pal,1962-03-27,M,M,40000,1,Bachiller,Obrero Calificado
28865,311,Alex,I,Reed,1974-01-05,M,M,50000,0,EFP,Obrero Calificado
12874,254,Kirk,J,Nason,1974-09-05,S,F,20000,0,Universitario,Militar
27523,609,Kayla,E,Martin,1974-03-20,S,F,50000,0,Máster,Profesional
17918,16,Suzanne,,Zeng,1978-10-12,M,F,20000,0,Bachiller,Funcionario
20930,162,Drew,R,Chande,1963-06-14,M,M,40000,1,Bachiller,Obrero Calificado
21342,300,Tonya,S,Xie,1938-11-22,M,F,70000,5,ESO,Directivo
24717,121,Damien,L,Anand,1971-06-20,S,M,30000,0,Máster,Militar
25280,374,Emily,A,Price,1976-06-05,S,F,40000,0,EFP,Obrero Calificado
16310,186,Diana,,Rubio,1962-03-04,M,F,40000,1,Bachiller,Obrero Calificado
15688,196,Chase,J,Gray,1945-05-07,M,M,70000,5,Máster,Profesional
20545,623,Vanessa,,Butler,1952-08-21,S,F,70000,2,Universitario,Obrero Calificado
28466,188,Marco,A,Chandra,1956-09-21,S,M,20000,1,Bachiller,Funcionario
23526,31,Cara,,Xu,1962-10-04,S,F,60000,1,Bachiller,Profesional
24638,348,Julia,I,Lopez,1941-10-12,S,F,40000,4,Máster,Profesional
28479,12,Marvin,C,Gomez,1980-06-07,S,M,10000,0,EFP,Militar
29161,348,Thomas,,Martinez,1959-07-24,S,M,60000,5,Bachiller,Profesional
18450,10,Willie,S,Shen,1948-08-23,M,M,10000,2,Universitario,Funcionario
26024,7,Jill,N,Gutierrez,1970-10-21,S,F,80000,4,ESO,Directivo
13259,170,Allen,F,Garcia,1957-11-07,M,M,130000,2,EFP,Profesional
25002,50,Logan,,Edwards,1978-10-12,M,M,40000,0,Máster,Obrero Calificado
11251,50,Xavier,,Long,1932-07-04,S,M,30000,4,Máster,Profesional
27527,311,Tina,,Sanchez,1966-10-08,S,F,120000,2,Bachiller,Directivo
29039,641,Xavier,,Hayes,1969-10-26,S,M,70000,5,ESO,Profesional
26771,34,Eric,L,Shan,1960-06-02,M,M,70000,5,EFP,Obrero Calificado
21378,31,Rebekah,J,Diaz,1950-12-09,M,F,20000,2,Universitario,Funcionario
12731,162,Steven,L,Murphy,1973-09-14,S,M,30000,0,Máster,Militar
13852,54,Ian,D,Robinson,1973-02-01,S,M,50000,0,ESO,Obrero Calificado
29354,627,Isaiah,B,Edwards,1965-09-11,S,M,60000,0,ESO,Profesional
16390,172,Mario,A,Nath,1968-02-26,S,M,30000,1,Bachiller,Funcionario
29175,612,Sean,D,Rivera,1958-08-06,M,M,80000,5,ESO,Profesional
26013,55,Victoria,,Taylor,1958-04-21,S,F,60000,1,Bachiller,Profesional
22093,547,Sydney,A,Baker,1955-06-16,M,F,90000,2,Máster,Profesional
28281,310,Juan,A,Cox,1935-12-26,M,M,70000,4,ESO,Directivo
21905,609,Pedro,,Hernandez,1934-09-19,M,M,50000,2,ESO,Directivo
28506,211,Ruth,L,Schmidt,1960-11-04,S,F,40000,3,ESO,Funcionario
26066,299,Elizabeth,,Martinez,1956-07-27,M,F,70000,3,EFP,Profesional
27674,336,Gabrielle,,Rivera,1952-06-22,M,F,40000,3,EFP,Profesional
26090,298,Mathew,,Moreno,1961-10-23,S,M,110000,1,Bachiller,Directivo
11472,24,Kenneth,,Kumar,1963-04-03,S,M,60000,3,Bachiller,Profesional
18590,301,Valerie,R,Sun,1965-09-23,S,F,80000,3,Bachiller,Obrero Calificado
19217,59,Jose,,Nelson,1956-09-16,M,M,30000,2,Máster,Obrero Calificado
20299,54,Megan,J,Cook,1968-11-06,M,F,90000,4,Bachiller,Directivo
17521,307,Destiny,G,Jenkins,1974-06-24,M,F,60000,0,Máster,Profesional
21782,536,Blake,,Martin,1948-08-16,S,M,40000,2,Máster,Profesional
18718,24,Susan,,Liu,1965-06-10,S,F,70000,0,Bachiller,Profesional
22484,193,Kristy,,Ruiz,1965-09-27,S,F,20000,2,Máster,Militar
11665,307,Janet,,Dominguez,1970-12-13,M,F,70000,4,ESO,Profesional
13445,314,Logan,H,Davis,1962-08-04,M,M,120000,1,EFP,Profesional
19039,213,Melvin,A,Pal,1944-02-12,M,M,80000,5,Bachiller,Directivo
23430,20,Savannah,E,Turner,1968-02-28,S,F,70000,5,Bachiller,Profesional
27401,49,Micah,,He,1944-09-06,M,M,30000,5,Universitario,Funcionario
12415,552,Brianna,G,Richardson,1966-11-02,S,F,60000,0,ESO,Obrero Calificado
17895,238,Allen,,Subram,1954-02-07,M,M,10000,2,EFP,Militar
25768,153,Tyrone,B,Ruiz,1957-01-02,M,M,120000,2,Máster,Profesional
16317,263,Joel,,Raman,1977-09-23,S,M,30000,0,EFP,Funcionario
17888,233,Mandy,,Liu,1958-08-11,S,F,10000,1,Bachiller,Militar
20134,259,Franklin,,Zhao,1962-01-09,M,M,20000,1,ESO,Funcionario
19236,609,Chloe,K,Phillips,1972-08-12,M,F,50000,0,ESO,Obrero Calificado
28284,62,Bailey,R,Kelly,1960-03-05,S,F,80000,5,EFP,Profesional
27577,632,Patrick,K,Cook,1958-06-04,S,M,60000,1,Bachiller,Profesional
22136,316,Devin,C,Evans,1939-11-14,M,M,80000,4,ESO,Directivo
14836,230,Peter,L,Chander,1978-04-06,M,M,30000,4,EFP,Funcionario
27566,374,Tristan,,Long,1959-09-27,M,M,60000,4,Bachiller,Profesional
28295,543,Wyatt,J,Collins,1954-02-21,M,M,60000,2,Universitario,Obrero Calificado
25000,637,Allison,A,Turner,1979-10-18,S,F,40000,0,Máster,Obrero Calificado
27563,552,Devin,,Bennett,1959-01-23,M,M,60000,5,Bachiller,Profesional
11310,360,Erin,A,Sanders,1953-07-09,S,F,70000,3,ESO,Directivo
29143,334,Grace,,Jenkins,1962-03-16,S,F,60000,1,Bachiller,Profesional
17618,609,Ramon,M,Liu,1964-09-15,M,M,60000,4,Bachiller,Obrero Calificado
16125,60,Victoria,,Watson,1961-03-06,M,F,60000,1,EFP,Obrero Calificado
18287,6,Heather,E,Zeng,1933-04-02,M,F,40000,2,Bachiller,Profesional
14002,612,Jacqueline,,Reed,1977-10-27,S,F,30000,0,EFP,Obrero Calificado
12953,641,Catherine,A,Cooper,1963-11-12,S,F,60000,3,ESO,Profesional
20911,203,Katrina,,Raje,1966-08-02,M,F,40000,0,Bachiller,Profesional
17579,54,Jack,E,Chen,1971-06-12,M,M,60000,1,ESO,Profesional
18481,310,Tanya,A,Romero,1973-03-14,M,F,70000,0,EFP,Profesional
16088,536,Bryce,A,Sanders,1967-07-10,S,M,40000,0,Bachiller,Profesional
26937,244,Audrey,S,Navarro,1959-11-21,S,F,20000,2,EFP,Militar
25749,185,Ashlee,R,Moyer,1969-08-06,M,F,30000,1,Bachiller,Funcionario
25698,223,Ariana,E,Murphy,1956-07-28,M,F,10000,2,EFP,Militar
20181,343,Catherine,J,Brooks,1962-03-20,M,F,70000,1,EFP,Obrero Calificado
15350,611,Kathleen,N,Serrano,1952-09-02,M,F,70000,4,EFP,Profesional
18268,38,Preston,O,Chapman,1963-01-27,M,M,60000,3,Bachiller,Profesional
29063,35,Alan,L,Liang,1946-08-25,S,M,20000,4,Máster,Obrero Calificado
13004,3,Randy,,Chen,1967-05-04,M,M,80000,5,ESO,Directivo
15866,54,Abigail,T,White,1971-01-03,S,F,60000,1,ESO,Obrero Calificado
24551,220,Molly,,Malhotra,1945-09-19,M,F,60000,3,Universitario,Obrero Calificado
29069,35,Clarence,,Lin,1947-05-14,S,M,20000,4,Máster,Obrero Calificado
15705,117,Gabriel,,Simmons,1950-03-22,M,M,100000,3,EFP,Directivo
16702,33,Patricia,T,Raman,1962-03-16,M,F,60000,1,EFP,Obrero Calificado
27581,25,Phillip,,Kapoor,1969-11-05,M,M,80000,4,ESO,Directivo
14557,31,Mathew,L,Sanz,1980-09-22,M,M,10000,0,EFP,Militar
17049,4,Krystal,,Lu,1969-04-07,M,F,100000,1,ESO,Directivo
23592,59,Joseph,R,Jackson,1963-09-22,S,M,80000,4,Bachiller,Directivo
24776,361,Samantha,F,Perry,1971-10-05,M,F,70000,1,ESO,Obrero Calificado
12648,271,Lori,,Dominguez,1952-03-10,M,F,170000,4,EFP,Profesional
12064,539,John,D,White,1944-10-09,S,M,70000,4,Bachiller,Directivo
12798,224,Andy,,Gutierrez,1968-01-14,M,M,20000,1,EFP,Militar
16160,7,Erika,,Hernandez,1968-06-20,M,F,60000,2,Bachiller,Profesional
26906,249,Darrell,C,Rai,1956-08-11,M,M,10000,2,EFP,Militar
14153,120,Dylan,,Lewis,1970-11-14,S,M,20000,0,EFP,Militar
